16
18
43
31
0	0
43	42	41	40	39	38	37	36	36	36	36	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	
44	43	42	41	40	39	38	37	37	37	37	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	
45	44	43	42	41	40	39	38	38	38	38	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	
46	45	44	43	42	41	40	39	39	39	39	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	

0	2
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	
12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	
13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	
14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	
15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	
16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	
17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	
18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	
19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	
20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	
21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	
22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	
24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	
25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	
26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	
27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	
28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	
29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	
30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	
31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	
32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	20	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	
33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	21	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	
34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	22	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	
35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	23	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	
36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	
37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	
38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	
40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	
41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	
42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	
43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	
44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	
45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	
46	45	44	43	42	41	40	39	38	37	36	35	34	34	34	34	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	
47	46	45	44	43	42	41	40	39	38	37	36	35	35	35	35	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
48	47	46	45	44	43	42	41	40	39	38	37	36	36	36	36	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	
49	48	47	46	45	44	43	42	41	40	39	38	37	37	37	37	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	
50	49	48	47	46	45	44	43	42	41	40	39	38	38	38	38	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	
51	50	49	48	47	46	45	44	43	42	41	40	39	39	39	39	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	
52	51	50	49	48	47	46	45	44	43	42	41	40	40	40	40	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	

0	3
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	1	2	3	4	5	6	7	8	9	10	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	1	2	3	4	5	6	7	8	9	10	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	1	2	3	4	5	6	7	8	9	10	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	1	2	3	4	5	6	7	8	9	10	
17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	1	2	3	4	5	6	7	8	9	10	
18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	2	3	4	5	6	7	8	9	10	11	
19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	3	4	5	6	7	8	9	10	11	12	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	4	5	6	7	8	9	10	11	12	13	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	5	6	7	8	9	10	11	12	13	14	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	6	7	8	9	10	11	12	13	14	15	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	7	8	9	10	11	12	13	14	15	16	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	8	9	10	11	12	13	14	15	16	17	
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	9	10	11	12	13	14	15	16	17	18	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	10	11	12	13	14	15	16	17	18	19	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	11	12	13	14	15	16	17	18	19	20	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	12	13	14	15	16	17	18	19	20	21	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	13	14	15	16	17	18	19	20	21	22	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	14	15	16	17	18	19	20	21	22	23	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	15	16	17	18	19	20	21	22	23	24	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	16	17	18	19	20	21	22	23	24	25	
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	17	18	19	20	21	22	23	24	25	26	
34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	18	19	20	21	22	23	24	25	26	27	
35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	19	20	21	22	23	24	25	26	27	28	
36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	20	21	22	23	24	25	26	27	28	29	
37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	20	21	22	23	24	25	26	27	28	29	30	
38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	21	22	23	24	25	26	27	28	29	30	31	
39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	22	23	24	25	26	27	28	29	30	31	32	
40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	23	24	25	26	27	28	29	30	31	32	33	
41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	25	26	27	28	29	30	31	32	33	34	
42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	26	27	28	29	30	31	32	33	34	35	
43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	27	28	29	30	31	32	33	34	35	36	
44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	28	29	30	31	32	33	34	35	36	37	
45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	29	30	31	32	33	34	35	36	37	38	
46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	30	31	32	33	34	35	36	37	38	39	
47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	31	32	33	34	35	36	37	38	39	40	
48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	32	33	34	35	36	37	38	39	40	41	
49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	33	34	35	36	37	38	39	40	41	42	
50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	34	35	36	37	38	39	40	41	42	43	
51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	34	34	34	35	36	37	38	39	40	41	42	43	44	
52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	35	35	35	36	37	38	39	40	41	42	43	44	45	
53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	36	36	36	37	38	39	40	41	42	43	44	45	46	
54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	37	37	37	38	39	40	41	42	43	44	45	46	47	
55	54	53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	38	38	38	39	40	41	42	43	44	45	46	47	48	

0	4
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	5	6	7	8	9	10	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	4	5	6	7	8	9	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	3	4	5	6	7	8	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	2	3	4	5	6	7	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	1	2	3	4	5	6	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	0	0	0	0	0	0	1	2	3	4	5	
21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	1	1	1	1	1	1	2	3	4	5	6	
22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	2	3	4	5	6	7	
23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	3	4	5	6	7	8	
24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	4	5	6	7	8	9	
25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	5	6	7	8	9	10	
26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	6	7	8	9	10	11	
27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	7	8	9	10	11	12	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	8	8	8	8	8	9	10	11	12	13	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	9	9	9	9	9	10	11	12	13	14	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	10	10	10	10	10	11	12	13	14	15	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	11	11	11	11	11	12	13	14	15	16	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	12	12	12	12	12	13	14	15	16	17	
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	13	13	13	13	13	14	15	16	17	18	
34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	14	14	14	14	14	15	16	17	18	19	
35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	15	15	15	15	15	16	17	18	19	20	
36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	16	16	16	16	16	17	18	19	20	21	
37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	17	17	17	17	17	18	19	20	21	22	
38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	18	18	18	18	18	19	20	21	22	23	
39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	19	19	19	19	19	20	21	22	23	24	
40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	20	20	20	20	20	20	21	22	23	24	25	
41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	21	21	21	21	21	21	22	23	24	25	26	
42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	22	22	22	22	22	22	23	24	25	26	27	
43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	23	23	23	23	23	23	24	25	26	27	28	
44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	24	24	24	24	24	24	25	26	27	28	29	
45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	25	25	25	25	25	25	26	27	28	29	30	
46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	26	26	26	26	26	26	27	28	29	30	31	
47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	27	27	27	27	27	27	28	29	30	31	32	
48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	28	28	28	28	28	28	29	30	31	32	33	
49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	29	29	29	29	29	29	30	31	32	33	34	
50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	30	30	30	30	30	30	31	32	33	34	35	
51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	31	31	31	31	31	31	32	33	34	35	36	
52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	32	32	32	32	32	32	33	34	35	36	37	
53	52	51	50	49	48	47	46	45	44	43	42	41	40	39	38	37	36	35	34	33	33	33	33	33	33	34	35	36	37	38	

0	5
33	32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	7	7	7	7	
32	31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	6	6	6	6	
31	30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	5	5	5	5	
30	29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	4	4	4	4	
29	28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	3	3	3	3	
28	27	26	25	24	23	22	21	20	19	18	17	16	15	14	13	12	11	10	9	8	7	6	5	4	3	2	2	2	2	2	
